Word,Sentiment,Sentiment Num,Strength Indicator
shagfromlisteningtoherwords,negative,-1,
workinginpuborclub,negative,-1,
fallbehind,negative,-1,
makesacrifices,negative,-1,
notgettinganyskills/knowledge,negative,-1,
undervalued,negative,-1,
bearinmind,negative,-1,
fixtheopposition,negative,-1,
needstobecompetitive,negative,-1,
shake-head,negative,-1,
work-less,negative,-1,
fallthroughthecracks,negative,-1,
manysacrifices,negative,-1,
notgivenalotofguidance,negative,-1,
unethicalbehavior,negative,-1,
beataboutthebush,negative,-1,
flyinghighrate,negative,-1,
needstobemorecompetitive,negative,-1,
shameonyou,negative,-1,
worklifebalancedoesnotexist,negative,-1,
fallsquickly,negative,-1,
masslayoffs,negative,-1,
notgoingtomeetrequirements,negative,-1,
unfulfillingwork,negative,-1,
beauty-contestant,negative,-1,
follow-blindly,negative,-1,
needstochange,negative,-1,
sharpenedjapanesesword,negative,-1,
worklifebalanceispoor,negative,-1,
farfromperfect,negative,-1,
massivestrain,negative,-1,
notgoodcompensation,negative,-1,
unhealthylifestyles,negative,-1,
beauty-pageant,negative,-1,
followoppocandidatesbacksides,negative,-1,
needstoget,negative,-1,
she-couldnt,negative,-1,
worklifebalancenoexist,negative,-1,
favoratismseemsprettycommon,negative,-1,
massivewheel,negative,-1,
nothaveany,negative,-1,
unofficialhierarchy,negative,-1,
becomeherpersonalissue,negative,-1,
forcedcurve,negative,-1,
needstogivebetter,negative,-1,
she-elected,negative,-1,
worklifebalancenotexist,negative,-1,
feelbitlikezoo,negative,-1,
matchislaughable,negative,-1,
nothavemuchtime,negative,-1,
unpredictableschedule,negative,-1,
becomingbeautypageant,negative,-1,
forgetthepurpose,negative,-1,
needstoimprove,negative,-1,
sheexperiencingit,negative,-1,
workloadisveryhigh,negative,-1,
feellikeacog,negative,-1,
maynotreceiveaproject,negative,-1,
nothiring,negative,-1,
unrealexpectations,negative,-1,
belowthebelt,negative,-1,
forjikopeh,negative,-1,
neverbeensowrong,negative,-1,
shewasn-tprepared,negative,-1,
workloadisveryhigh,negative,-1,
feellikearatherconservative,negative,-1,
meagerresult,negative,-1,
notidealforparents,negative,-1,
unrealisticbudgets,negative,-1,
be-presentable,negative,-1,
for-show,negative,-1,
never-change,negative,-1,
shifting-goalposts,negative,-1,
workloadisveryhigh,negative,-1,
feellikeaslave,negative,-1,
meanfellows,negative,-1,
notinaclique,negative,-1,
unrealisticexpectaions,negative,-1,
best-actor,negative,-1,
forthepublic,negative,-1,
never-lasted,negative,-1,
shootinghismouth,negative,-1,
work-overtime,negative,-1,
feellikeexpendablewidgets,negative,-1,
meanworkingmachine,negative,-1,
notinline,negative,-1,
unrealisticexpectations,negative,-1,
rethink,negative,-1,
better-rethink,negative,-1,
found-out,negative,-1,
never-make,negative,-1,
shouldaskthem,negative,-1,
worse-reputation,negative,-1,
feelsortofpressured,negative,-1,
mercyoftheclient,negative,-1,
notinplace,negative,-1,
unshapedfirm,negative,-1,
beyondareasonable,negative,-1,
free-advertisement,negative,-1,
nevermindthepeople,negative,-1,
shouldbechided,negative,-1,
would-expect,negative,-1,
feelsabitnotpersonable,negative,-1,
meritraisesaresmall,negative,-1,
notincreased,negative,-1,
unstructuredschedule,negative,-1,
bigfatpay,negative,-1,
frequent-breakdown,negative,-1,
never-over,negative,-1,
shouldget,negative,-1,
wouldntvoteforpartyhopper,negative,-1,
feelslikeajailsentence,negative,-1,
messagingdoesn'tmatchupwithreality,negative,-1,
notin-tune,negative,-1,
unwantedexpense,negative,-1,
big-hole,negative,-1,
fuck-tard,negative,-1,
neverquitereocvered,negative,-1,
should-go,negative,-1,
would-rather,negative,-1,
feelslikeasweatshop,negative,-1,
minimalbonuses,negative,-1,
notjustify,negative,-1,
uporoutculture,negative,-1,
big-mouth,negative,-1,
fulloflies,negative,-1,
never-see,negative,-1,
should-let,negative,-1,
wrongbecomeright,negative,-1,
feltlikeanoutsiderinaclub,negative,-1,
minimalflexibility,negative,-1,
notkeepingpace,negative,-1,
usuallyanissue,negative,-1,
big-talks,negative,-1,
fulloflies;,negative,-1,
never-support,negative,-1,
should-migrate,negative,-1,
wrong-campaign,negative,-1,
fewermilestoneawards,negative,-1,
minimalpromotionalopportunities,negative,-1,
notlearnedin-depth,negative,-1,
valuedless,negative,-1,
bimbo-much,negative,-1,
funny-persons,negative,-1,
next-please,negative,-1,
should-not,negative,-1,
wrong-party,negative,-1,
fightforseat,negative,-1,
minimalworklifebalance,negative,-1,
notmanifesting,negative,-1,
verydemanding,negative,-1,
blame-other,negative,-1,
gana-jiak,negative,-1,
nicoleismuchmuchbetter,negative,-1,
showmorecleavage,negative,-1,
wrong-role,negative,-1,
fireemployees,negative,-1,
misfit,negative,-1,
notmeetinternationalpractice,negative,-1,
verygossipy,negative,-1,
bloody-gutless,negative,-1,
generic-issue,negative,-1,
nicoleseahismuchbetter,negative,-1,
shownomercy,negative,-1,
wujiandao,negative,-1,
firingsdooccur,negative,-1,
misleadingmanagement,negative,-1,
notmuchadvancement,negative,-1,
veryhard,negative,-1,
blur-king,negative,-1,
getleftout,negative,-1,
no-accountability,negative,-1,
showthemsomecolor,negative,-1,
xiaosibo,negative,-1,
flexibilityispreached,negative,-1,
moretimeconsuming,negative,-1,
notmuchatthemoment,negative,-1,
verylittle,negative,-1,
bondtoloose,negative,-1,
getlost,negative,-1,
noactiontalkonly,negative,-1,
shut-down,negative,-1,
yaya-papaya,negative,-1,
fluctuationinwork,negative,-1,
mosttalentedpeopletendtoleave,negative,-1,
notmuchelse,negative,-1,
veryrandom,negative,-1,
bonusessmall,negative,-1,
getoffbalance,negative,-1,
no-backbone,negative,-1,
shuthismouth,negative,-1,
yes-man,negative,-1,
flyingoutofthewindows,negative,-1,
muchofworkload,negative,-1,
notmuchgrowth,negative,-1,
wanttoleave,negative,-1,
bonus-isbehind,negative,-1,
getridof,negative,-1,
no-better,negative,-1,
shut-up,negative,-1,
yes-men,negative,-1,
frattyculture,negative,-1,
mypaywasnotincreased,negative,-1,
notmuchinteraction,negative,-1,
wantstoretire,negative,-1,
bonuslittle,negative,-1,
gettingsqueezed ,negative,-1,
nobody-cares,negative,-1,
sickandtired,negative,-1,
zeroworklifebalance,negative,-1,
frownedupon,negative,-1,
nastypeople,negative,-1,
notmuchmorethanthat,negative,-1,
wasn'tdoinganythingpositive,negative,-1,
boot-licker,negative,-1,
giveitarest,negative,-1,
no-brain,negative,-1,
sick-of,negative,-1,
2ndclasscitizens,negative,-1,
futureisreallyunknown,negative,-1,
needanoverhaul,negative,-1,
wasn'timpressed,negative,-1,
break-down,negative,-1,
givemoneytoownppl,negative,-1,
no-changes,negative,-1,
si-liao,negative,-1,
abigissue,negative,-1,
getcaught,negative,-1,
needlotoftraining,negative,-1,
notmuchtimeoutsideofwork,negative,-1,
wasn'tonethatfosteredcohesiveness,negative,-1,
break-downs,negative,-1,
give-up,negative,-1,
no-clue,negative,-1,
singaporean-dogs,negative,-1,
abitbehind,negative,-1,
getcaughtinthecog,negative,-1,
needmoreproject,negative,-1,
notmuchwork-lifebalance,negative,-1,
wasnt_tooimpressed,negative,-1,
breaking-down,negative,-1,
giveyouonechickenwingandlatertakebackonewholechicken,negative,-1,
no-competitive,negative,-1,
skill-lacking,negative,-1,
alotofhours,negative,-1,
getlaidoff,negative,-1,
needmorestructurearoundproject,negative,-1,
notobjective,negative,-1,
weakeconomy,negative,-1,
break-up,negative,-1,
giving-away,negative,-1,
no-confidence,negative,-1,
sleepingco-driver,negative,-1,
alotofpolitics,negative,-1,
getpaidhalf,negative,-1,
needmoretraining,negative,-1,
notonthelevel,negative,-1,
wearapersonout,negative,-1,
brick-wall,negative,-1,
goandflykite,negative,-1,
noconstructiveproposal,negative,-1,
sleeping-followers,negative,-1,
absolutelydull,negative,-1,
getpigoneholed,negative,-1,
needsomeattentation,negative,-1,
notopenminded,negative,-1,
weren'ttreatedwell,negative,-1,
broke-down,negative,-1,
go-away,negative,-1,
no-experience,negative,-1,
sleepy-eyes,negative,-1,
advancementareminimal,negative,-1,
getscrewed,negative,-1,
needtobegood,negative,-1,
notpaidenough,negative,-1,
willfire,negative,-1,
broken-promise,negative,-1,
gobacktoprimaryschoolagain,negative,-1,
noeyesee,negative,-1,
small-mindedness,negative,-1,
advancementislimited,negative,-1,
getstuck,negative,-1,
needtobeimproved,negative,-1,
notpeoplefirst,negative,-1,
won'tbeinvolved,negative,-1,
broken-promises,negative,-1,
gobacktoschool,negative,-1,
no-faith,negative,-1,
smear-shit,negative,-1,
averageleadershipincharge,negative,-1,
gettiresome,negative,-1,
needtocompensate,negative,-1,
notpeopleoriented,negative,-1,
won'tgetpromoted,negative,-1,
buai-sai,negative,-1,
god-damn,negative,-1,
nofamiliarfaces,negative,-1,
snubbed-by,negative,-1,
awayfromhome,negative,-1,
getsbusy,negative,-1,
needtodoabetterjob,negative,-1,
notpublicized,negative,-1,
won'tlasttoolong,negative,-1,
buck-up,negative,-1,
goingforclubbing,negative,-1,
nofreedomofspeech,negative,-1,
so-arrogant,negative,-1,
badworklifebalance,negative,-1,
getsharder,negative,-1,
needtodomorethansimplyone,negative,-1,
notputtingefforts,negative,-1,
won'tlike,negative,-1,
budget-overrun,negative,-1,
going-zouk,negative,-1,
nofreescholarship,negative,-1,
so-blur,negative,-1,
badwork-likebalance,negative,-1,
gettingbored,negative,-1,
needtofix,negative,-1,
notreallycuttingedge,negative,-1,
won'tsponsor,negative,-1,
builtcastleintheair,negative,-1,
gone-case,negative,-1,
no-guts,negative,-1,
so-coarse,negative,-1,
basedonluck,negative,-1,
givesexcuses,negative,-1,
needtofocus,negative,-1,
notreallyworth,negative,-1,
workalotofhours,negative,-1,
butthisone-errr,negative,-1,
gong-tau,negative,-1,
nohopela,negative,-1,
so-confident,negative,-1,
basedonluckofthedraw,negative,-1,
givingup,negative,-1,
needtohelpandmanage,negative,-1,
notrecommend,negative,-1,
workaton,negative,-1,
buy-vote,negative,-1,
go-overseas,negative,-1,
nohopele,negative,-1,
so-disappointed,negative,-1,
tough,negative,-1,
betough,negative,-1,
gonowhere,negative,-1,
needtoputinalotoftime,negative,-1,
notreflective,negative,-1,
workaroundtheclock,negative,-1,
byebyespeech,negative,-1,
nohtingican,negative,-1,
so-easy,negative,-1,
becameextremelypolitical,negative,-1,
goingtobechallenging,negative,-1,
needtosacrificealot,negative,-1,
notrewarded,negative,-1,
worklatenights,negative,-1,
byebyetime,negative,-1,
gotohell,negative,-1,
nohtingicanthinkof,negative,-1,
so-funny,negative,-1,
behindmarket,negative,-1,
goodself-careiscrucial,negative,-1,
needtosacrificepersonal,negative,-1,
notrigourous,negative,-1,
worklifebalanceisn't,negative,-1,
call-confidence,negative,-1,
gotsomethinginsidehermouth,negative,-1,
no-improvement,negative,-1,
so-generic,negative,-1,
behindthetimes,negative,-1,
goodworkisnotalwaysrecognized,negative,-1,
needtostrength,negative,-1,
notstaylong,negative,-1,
workonweekends,negative,-1,
calledthislookpretty,negative,-1,
greedily-devours,negative,-1,
no-integrity,negative,-1,
solittlespecific,negative,-1,
beingawayfromfriends,negative,-1,
goodworkisnotrecognized,negative,-1,
needtothinkaboutfuturecareer,negative,-1,
notsuitable,negative,-1,
workoverload,negative,-1,
callingothernames,negative,-1,
grow-up,negative,-1,
no-joke,negative,-1,
somanyissue,negative,-1,
beingfired,negative,-1,
groupism,negative,-1,
needtotravelalot,negative,-1,
notsupercrazy,negative,-1,
workpressure,negative,-1,
canbeonpar,negative,-1,
had-enough,negative,-1,
nolife,negative,-1,
somethingmoreconstructive,negative,-1,
belowaverage,negative,-1,
growthdonotexist,negative,-1,
neededtosatisfy,negative,-1,
notsupportive,negative,-1,
workslavery,negative,-1,
canbeputtobetteruse,negative,-1,
hadtowork,negative,-1,
no-luck,negative,-1,
sonotvoting,negative,-1,
belowcostofliving,negative,-1,
hadnochoicebuttoleave,negative,-1,
needsalotofwork,negative,-1,
notsurethatistureanymore,negative,-1,
worktillyoudie,negative,-1,
canistillbelieve,negative,-1,
halfbakedleader,negative,-1,
no-match,negative,-1,
so-sad,negative,-1,
belowentrylevel,negative,-1,
hadtoofferalotofpay,negative,-1,
needsimprovement,negative,-1,
notthatmuchflexibility,negative,-1,
workloadistremendous,negative,-1,
cannot-even,negative,-1,
hara-kiri,negative,-1,
no-money,negative,-1,
sound-rude,negative,-1,
belowexpectation,negative,-1,
hamperedmychances,negative,-1,
needsmorestrongseniormanagement,negative,-1,
notthatteambased,negative,-1,
wouldhavebeenmoreproject,negative,-1,
cannot-la,negative,-1,
hardformetokeepup,negative,-1,
sound-sensible,negative,-1,
belowfair,negative,-1,
hardbeingontheroad,negative,-1,
needstobeimproved,negative,-1,
notthebest,negative,-1,
wouldnotsuityou,negative,-1,
cannot-lah,negative,-1,
hasnotbeentrained,negative,-1,
noncanbetrusted,negative,-1,
soundsogreat,negative,-1,
belowmarket,negative,-1,
hardtime,negative,-1,
needstobemoreflexible,negative,-1,
notthebrightest,negative,-1,
zerobonuses,negative,-1,
cannot-lead,negative,-1,
hatesitesupporter,negative,-1,
noneedtoanswertoanyone,negative,-1,
soyousay,negative,-1,
belowmarketcompensation,negative,-1,
hardtoachieve,negative,-1,
neveraguaranteed,negative,-1,
nottheidealplace,negative,-1,
zerointerest,negative,-1,
cannotmakeit,negative,-1,
hatesitssupporter,negative,-1,
noneedtovoteforthem,negative,-1,
speakwithcontent,negative,-1,
belowmarketrate,negative,-1,
hardtobalancework&life,negative,-1,
neverasvalued,negative,-1,
nottheplaceforyou,negative,-1,
zerowork-lifebalance,negative,-1,
cannot-run,negative,-1,
have-brain,negative,-1,
noneopportunity,negative,-1,
squeeze-more,negative,-1,
benefitnotsogreat,negative,-1,
hardtodetermine,negative,-1,
neverending,negative,-1,
nottimeoff,negative,-1,
cannotwinback,negative,-1,
haven;t-started,negative,-1,
non-existent,negative,-1,
squeeze-us,negative,-1,
benefitsareaverage,negative,-1,
hardtoenforce,negative,-1,
neverforgive,negative,-1,
nottoomanyprojects,negative,-1,
can-say,negative,-1,
havent-started,negative,-1,
noniscleaned,negative,-1,
standingeylang,negative,-1,
benefitsaren'tgreat,negative,-1,
hardtofeel,negative,-1,
neverfree,negative,-1,
nottoomuchtimetoplay,negative,-1,
cant-afford,negative,-1,
havenotreply,negative,-1,
no-nonsense,negative,-1,
standupcomedian,negative,-1,
benefitscouldbebetter,negative,-1,
hardtofindstrategy,negative,-1,
neverletyou,negative,-1,
nottreatedwiththesamepriorityandimportance,negative,-1,
can-talk,negative,-1,
havetoputalotofhours,negative,-1,
nonopls,negative,-1,
standupcomediant,negative,-1,
benefitscouldhavebeenbetter,negative,-1,
hardtogetahead,negative,-1,
neverletyoutakevacation,negative,-1,
notuptodate,negative,-1,
cantalwayseffectively,negative,-1,
hear-wrongly,negative,-1,
nonvalue,negative,-1,
star-search,negative,-1,
benefitsonthelow,negative,-1,
hardtogetpromoted,negative,-1,
neverpresentintheoffice,negative,-1,
notuptotheline,negative,-1,
cant-believe,negative,-1,
heavenandhell,negative,-1,
nooptionto,negative,-1,
stay-off,negative,-1,
beyondreasonable,negative,-1,
hardtointernallytransfer,negative,-1,
neverreapthetruerewards,negative,-1,
notvalued,negative,-1,
cant-do,negative,-1,
heavilyindebt,negative,-1,
no-point,negative,-1,
stillabigissue,negative,-1,
bigdisconnect,negative,-1,
hardtojustify,negative,-1,
nightmare,negative,-1,
notvaluingothersthoughts,negative,-1,
cant-even,negative,-1,
hellbreakloose,negative,-1,
no-portfolio,negative,-1,
stillabitbehind,negative,-1,
biggap,negative,-1,
hardtokeepasatisfactory,negative,-1,
noability,negative,-1,
notveryflexible,negative,-1,
cant-even,negative,-1,
helltoyou,negative,-1,
no-quality,negative,-1,
stillcannotfigureitout,negative,-1,
biggestcon,negative,-1,
hardtomaketransition,negative,-1,
noadditionalcompensation,negative,-1,
notverymeaningfulwork,negative,-1,
cantevenhandle,negative,-1,
helpthemalaysiansandindiaindiansmore,negative,-1,
norealdownside,negative,-1,
stillgotothers,negative,-1,
biggestoffender,negative,-1,
hardtomanage,negative,-1,
noadvisory,negative,-1,
notwidelyavailable,negative,-1,
cantevenmanage,negative,-1,
here-comes,negative,-1,
no-respect,negative,-1,
stillnotsleepy,negative,-1,
billablegoalsveryhigh,negative,-1,
hardtopursue,negative,-1,
noappreciation,negative,-1,
notwillingtoexperiment,negative,-1,
cantevenperform,negative,-1,
hide-behind,negative,-1,
no-rights,negative,-1,
still-prefer,negative,-1,
bitfragmented,negative,-1,
hardtoremain,negative,-1,
nobalance,negative,-1,
notworkquality,negative,-1,
cantevenprotectme,negative,-1,
high-cost,negative,-1,
no-standard,negative,-1,
stilltoyounginpolitics,negative,-1,
bithierarchical,negative,-1,
hardtostandout,negative,-1,
nobetterlearning,negative,-1,
notworkedtherelong,negative,-1,
cantevenrunat.c.,negative,-1,
highcostofliving,negative,-1,
notabeautypegeant,negative,-1,
still-waiting,negative,-1,
bitmuch,negative,-1,
hardtotakevacation,negative,-1,
nobonus,negative,-1,
notworthit,negative,-1,
cant-give,negative,-1,
high-unemployment,negative,-1,
notaddress,negative,-1,
stinkoffish,negative,-1,
blacksheep,negative,-1,
hardwork,negative,-1,
nocare,negative,-1,
nothingforyouractualtechnicalskills,negative,-1,
cant-handle,negative,-1,
ho-jinx,negative,-1,
notagame,negative,-1,
stoopthatlow,negative,-1,
blatantlyapparent,negative,-1,
harderandharder,negative,-1,
nocareeradvancement,negative,-1,
nothingisgood,negative,-1,
cantlookafter,negative,-1,
hold-up,negative,-1,
no-talent,negative,-1,
strawman-parrot,negative,-1,
bonusisajoke,negative,-1,
hardertogetpromoted,negative,-1,
nocareergrowth,negative,-1,
nothingpositive,negative,-1,
cant-speak,negative,-1,
hostileworkenvironment,negative,-1,
notalotoftraining,negative,-1,
street-walker,negative,-1,
bonusesarerarelygiven,negative,-1,
haslimitedaccess,negative,-1,
nocareerpath,negative,-1,
nothingreallygreat,negative,-1,
cant-speal,negative,-1,
hoursareverylong,negative,-1,
notalwaysfair,negative,-1,
stress-her,negative,-1,
bonusesareverysmall,negative,-1,
havenofriends,negative,-1,
